brand,model,year,fuel_type,transmission,owner_type,km_driven,seller_type,mileage,engine,seats,price,car_age,km_per_year,engine_per_seat
Maruti,Dzire,2018,Diesel,Manual,Second Owner,7050.0,Dealer,22.0,1498,5,725000.0,8,881.25,299.6
Honda,City,2012,Petrol,Manual,Fourth & Above Owner,74000.0,Dealer,17.4,1497,5,395000.0,14,5285.71,299.4
Hyundai,Elite I20,2019,Petrol,Manual,Second Owner,24737.0,Dealer,18.3,1197,5,801000.0,7,3533.86,239.4
Maruti,Vitara Brezza,2019,Diesel,Manual,Second Owner,29147.0,Dealer,17.0,1462,5,945000.0,7,4163.86,292.4
Hyundai,Creta,2017,Diesel,Manual,Third Owner,48976.0,Dealer,16.8,1497,5,970000.0,9,5441.78,299.4
Maruti,Alto 800,2018,Petrol,Manual,Second Owner,70153.0,Dealer,22.7,796,5,281000.0,8,8769.12,159.2
Hyundai,Elite I20,2019,Petrol,Manual,Second Owner,16398.0,Dealer,18.3,1197,5,675000.0,7,2342.57,239.4
Honda,Amaze,2014,Petrol,Manual,Third Owner,65636.0,Dealer,18.6,1199,5,390000.0,12,5469.67,239.8
Hyundai,Elite I20,2017,Petrol,Manual,Third Owner,30000.0,Dealer,18.3,1197,5,575000.0,9,3333.33,239.4
Hyundai,I10,2012,Petrol,Manual,Fourth & Above Owner,26916.0,Dealer,19.8,1086,5,245000.0,14,1922.57,217.2
Hyundai,Grand I10,2019,Petrol,Manual,Second Owner,34000.0,Dealer,18.9,1197,5,540000.0,7,4857.14,239.4
Hyundai,Venue,2021,Diesel,Manual,Second Owner,16100.0,Dealer,19.0,1498,5,1150000.0,5,3220.0,299.6
Honda,City,2015,Petrol,Automatic,Third Owner,36623.0,Dealer,17.4,1497,5,650000.0,11,3329.36,299.4
Maruti,Eeco,2021,Cng,Manual,Second Owner,1374.0,Dealer,16.1,1196,5,645000.0,5,274.8,239.2
Honda,City,2021,Petrol,Automatic,Second Owner,12372.0,Dealer,17.4,1497,5,1590000.0,5,2474.4,299.4
Maruti,Ciaz,2020,Petrol,Manual,Second Owner,10200.0,Dealer,20.7,1373,5,850000.0,6,1700.0,274.6
Maruti,S-Presso,2020,Petrol,Manual,Second Owner,28224.0,Dealer,20.8,1197,5,465000.0,6,4704.0,239.4
Maruti,Wagon R,2017,Cng,Manual,Third Owner,45116.0,Dealer,21.5,998,5,451000.0,9,5012.89,199.6
Mercedes-Benz,Cla,2018,Petrol,Automatic,Second Owner,37000.0,Dealer,13.8,1991,5,2590000.0,8,4625.0,398.2
MG,Hector,2021,Petrol,Automatic,Second Owner,14000.0,Dealer,18.0,1200,5,1875000.0,5,2800.0,240.0
Honda,City,2017,Petrol,Automatic,Third Owner,59053.0,Dealer,17.4,1497,5,730000.0,9,6561.44,299.4
Audi,A4,2012,Diesel,Automatic,Fourth & Above Owner,73562.0,Dealer,17.4,1984,5,1500000.0,14,5254.43,396.8
Mercedes-Benz,Gle,2015,Diesel,Automatic,Third Owner,75176.0,Dealer,13.8,1991,5,3850000.0,11,6834.18,398.2
Toyota,Corolla Altis,2018,Petrol,Automatic,Second Owner,34316.0,Dealer,14.3,1798,5,1394000.0,8,4289.5,359.6
Toyota,Innova,2021,Diesel,Automatic,Second Owner,23439.0,Dealer,12.99,2494,7,2975000.0,5,4687.8,356.29
Jeep,Grand,2017,Petrol,Manual,Third Owner,47300.0,Dealer,14.9,1956,5,5300000.0,9,5255.56,391.2
Mahindra,Marazzo,2021,Diesel,Manual,Second Owner,36700.0,Dealer,15.1,2179,7,1485000.0,5,7340.0,311.29
Land Rover,Range,2019,Diesel,Automatic,Second Owner,36000.0,Dealer,11.8,2179,5,13600000.0,7,5142.86,435.8
Maruti,Wagon R,2018,Petrol,Manual,Second Owner,19021.0,Dealer,21.5,998,5,411000.0,8,2377.62,199.6
Kia,Seltos,2020,Diesel,Automatic,Second Owner,68700.0,Dealer,16.5,1497,5,1850000.0,6,11450.0,299.4
MG,Hector,2019,Diesel,Manual,Second Owner,28679.0,Dealer,19.0,1498,5,1699000.0,7,4097.0,299.6
Tata,Nexon,2020,Petrol,Manual,Second Owner,27499.0,Dealer,17.0,1199,5,929000.0,6,4583.17,239.8
Maruti,Vitara Brezza,2016,Diesel,Manual,Third Owner,86908.0,Dealer,17.0,1462,5,700000.0,10,8690.8,292.4
Volkswagen,Passat,2010,Petrol,Manual,Fourth & Above Owner,55460.0,Dealer,17.2,1197,5,335000.0,16,3466.25,239.4
Honda,City,2017,Petrol,Automatic,Third Owner,58165.0,Dealer,17.4,1497,5,1009000.0,9,6462.78,299.4
Mercedes-Benz,Gle,2020,Diesel,Automatic,Second Owner,34000.0,Dealer,13.8,1991,5,8600000.0,6,5666.67,398.2
Kia,Sonet,2022,Petrol,Manual,First Owner,12800.0,Dealer,16.5,1497,5,1250000.0,4,3200.0,299.4
Hyundai,Accent,2011,Petrol,Manual,Fourth & Above Owner,57704.0,Dealer,18.3,1197,5,270000.0,15,3846.93,239.4
Honda,City,2022,Petrol,Automatic,First Owner,6116.0,Dealer,17.4,1497,5,1606000.0,4,1529.0,299.4
Honda,Brio,2013,Petrol,Manual,Fourth & Above Owner,81000.0,Dealer,18.5,1198,5,295000.0,13,6230.77,239.6
MG,Astor,2022,Petrol,Manual,First Owner,2200.0,Dealer,18.0,1200,5,1549000.0,4,550.0,240.0
Mahindra,Marazzo,2021,Diesel,Manual,Second Owner,9238.0,Dealer,15.1,2179,7,1136000.0,5,1847.6,311.29
Tata,Harrier,2019,Diesel,Manual,Second Owner,47082.0,Dealer,19.0,1498,5,1695000.0,7,6726.0,299.6
Hyundai,Xcent,2015,Diesel + 1,Manual,Third Owner,73000.0,Dealer,19.1,1498,5,500000.0,11,6636.36,299.6
Maruti,Swift,2017,Diesel,Manual,Third Owner,62000.0,Dealer,21.2,1498,5,610000.0,9,6888.89,299.6
Skoda,Rapid,2020,Petrol,Automatic,Second Owner,46807.0,Dealer,15.6,1498,5,1125000.0,6,7801.17,299.6
Hyundai,Grand I10,2017,Petrol,Automatic,Third Owner,25971.0,Dealer,18.9,1197,5,570000.0,9,2885.67,239.4
Maruti,Dzire,2018,Petrol,Manual,Second Owner,43100.0,Dealer,22.0,1197,5,611000.0,8,5387.5,239.4
MG,Gloster,2021,Diesel,Manual,Second Owner,20264.0,Dealer,19.0,1498,5,4285000.0,5,4052.8,299.6
Maruti,Ciaz,2016,Petrol,Automatic,Third Owner,75000.0,Dealer,20.7,1373,5,650000.0,10,7500.0,274.6
Honda,City,2019,Petrol,Manual,Second Owner,20580.0,Dealer,17.4,1497,5,815000.0,7,2940.0,299.4
Hyundai,Creta,2019,Petrol,Manual,Second Owner,28596.0,Dealer,16.8,1497,5,1167000.0,7,4085.14,299.4
Honda,Amaze,2014,Petrol,Manual,Third Owner,48333.0,Dealer,18.6,1199,5,509000.0,12,4027.75,239.8
Mahindra,XUV500,2017,Diesel,Automatic,Third Owner,74000.0,Dealer,15.1,2179,7,950000.0,9,8222.22,311.29
Toyota,Corolla,2005,Petrol,Manual,Fourth & Above Owner,140000.0,Dealer,14.5,1798,5,200000.0,21,6666.67,359.6
Maruti,Vitara Brezza,2016,Diesel,Manual,Third Owner,42000.0,Dealer,17.0,1462,5,740000.0,10,4200.0,292.4
Honda,Jazz,2016,Petrol,Automatic,Third Owner,26786.0,Dealer,18.7,1199,5,590000.0,10,2678.6,239.8
Maruti,Celerio,2016,Petrol,Manual,Third Owner,36415.0,Dealer,20.8,1197,5,443000.0,10,3641.5,239.4
Mercedes-Benz,Gle,2018,Diesel,Automatic,Second Owner,42000.0,Dealer,13.8,1991,5,5400000.0,8,5250.0,398.2
Honda,City,2021,Petrol,Automatic,Second Owner,7747.0,Dealer,17.4,1497,5,1511000.0,5,1549.4,299.4
Maruti,Swift,2019,Petrol,Manual,Second Owner,18619.0,Dealer,21.2,1197,5,734000.0,7,2659.86,239.4
Mercedes-Benz,Gle,2017,Diesel,Automatic,Third Owner,55000.0,Dealer,13.8,1991,5,4700000.0,9,6111.11,398.2
Hyundai,I10,2012,Petrol,Automatic,Fourth & Above Owner,36000.0,Dealer,19.8,1086,5,345000.0,14,2571.43,217.2
Renault,Kwid,2020,Petrol,Manual,Second Owner,2066.0,Dealer,22.0,999,5,475000.0,6,344.33,199.8
Audi,Q2,2020,Petrol,Automatic,Second Owner,10700.0,Dealer,14.5,1984,5,3050000.0,6,1783.33,396.8
Maruti,Dzire,2018,Petrol,Automatic,Second Owner,48000.0,Dealer,22.0,1197,5,660000.0,8,6000.0,239.4
Honda,City,2016,Petrol,Manual,Third Owner,87693.0,Dealer,17.4,1497,5,675000.0,10,8769.3,299.4
Tata,Nexon,2021,Petrol,Manual,Second Owner,14836.0,Dealer,17.0,1199,5,1025000.0,5,2967.2,239.8
Tata,Harrier,2022,Diesel,Manual,First Owner,16000.0,Dealer,19.0,1498,5,2290000.0,4,4000.0,299.6
Hyundai,Elite I20,2018,Petrol,Manual,Second Owner,53864.0,Dealer,18.3,1197,5,721000.0,8,6733.0,239.4
Hyundai,Elite I20,2019,Petrol,Manual,Second Owner,14546.0,Dealer,18.3,1197,5,839000.0,7,2078.0,239.4
Honda,Amaze,2017,Petrol,Manual,Third Owner,87150.0,Dealer,18.6,1199,5,505000.0,9,9683.33,239.8
Maruti,Celerio,2018,Cng,Manual,Second Owner,50889.0,Dealer,20.8,1197,5,525000.0,8,6361.12,239.4
Toyota,Etios,2011,Petrol,Manual,Fourth & Above Owner,70000.0,Dealer,14.5,1496,5,275000.0,15,4666.67,299.2
Audi,A4,2018,Diesel,Automatic,Second Owner,47555.0,Dealer,17.4,1984,5,3275000.0,8,5944.38,396.8
Datsun,Redi,2016,Petrol,Manual,Third Owner,63225.0,Dealer,20.6,999,5,270000.0,10,6322.5,199.8
Mahindra,Kuv100,2020,Petrol,Manual,Second Owner,60132.0,Dealer,15.1,2179,7,492000.0,6,10022.0,311.29
BMW,5 Series,2016,Diesel,Manual,Third Owner,42465.0,Dealer,15.6,1995,5,2099000.0,10,4246.5,399.0
Mercedes-Benz,C Class,2013,Diesel,Automatic,Fourth & Above Owner,64304.0,Dealer,13.8,1991,5,1095000.0,13,4946.46,398.2
Audi,A6,2016,Diesel,Automatic,Third Owner,79059.0,Dealer,14.5,1984,5,2400000.0,10,7905.9,396.8
Hyundai,Grand I10,2021,Cng,Manual,Second Owner,18590.0,Dealer,18.9,1197,5,725000.0,5,3718.0,239.4
Hyundai,Creta,2016,Diesel,Manual,Third Owner,75000.0,Dealer,16.8,1497,5,875000.0,10,7500.0,299.4
Jeep,Compass,2017,Diesel,Manual,Third Owner,70400.0,Dealer,14.9,1956,5,1499000.0,9,7822.22,391.2
Honda,City,2017,Petrol,Manual,Third Owner,79938.0,Dealer,17.4,1497,5,760000.0,9,8882.0,299.4
Mahindra,Xuv300,2019,Diesel,Automatic,Second Owner,70000.0,Dealer,15.1,2179,7,1300000.0,7,10000.0,311.29
MG,Gloster,2020,Diesel,Manual,Second Owner,24600.0,Dealer,19.0,1498,5,4199000.0,6,4100.0,299.6
Maruti,Vitara Brezza,2018,Diesel,Manual,Second Owner,48174.0,Dealer,17.0,1462,5,825000.0,8,6021.75,292.4
Volkswagen,Polo,2019,Petrol,Manual,Second Owner,52000.0,Dealer,17.2,1197,5,925000.0,7,7428.57,239.4
Renault,Captur,2018,Petrol,Manual,Second Owner,34000.0,Dealer,20.0,999,5,690000.0,8,4250.0,199.8
BMW,X1,2019,Diesel,Manual,Second Owner,16000.0,Dealer,19.0,1498,5,3900000.0,7,2285.71,299.6
Maruti,Ritz,2012,Diesel,Manual,Fourth & Above Owner,92000.0,Dealer,19.0,1498,5,345000.0,14,6571.43,299.6
Hyundai,Verna,2021,Petrol,Manual,Second Owner,11000.0,Dealer,17.7,1497,5,1150000.0,5,2200.0,299.4
Maruti,Swift,2014,Diesel,Manual,Third Owner,89000.0,Dealer,21.2,1498,5,550000.0,12,7416.67,299.6
Ford,Endeavour,2018,Diesel,Automatic,Second Owner,45000.0,Dealer,16.0,1497,5,3143000.0,8,5625.0,299.4
Mercedes-Benz,Gla,2017,Petrol,Automatic,Third Owner,53000.0,Dealer,13.8,1991,5,2175000.0,9,5888.89,398.2
Nissan,Terrano,2015,Diesel,Manual,Third Owner,85000.0,Dealer,18.0,1498,5,575000.0,11,7727.27,299.6
Maruti,Swift,2012,Petrol,Manual,Fourth & Above Owner,46000.0,Dealer,21.2,1197,5,334000.0,14,3285.71,239.4
Maruti,Dzire,2021,Petrol,Manual,Second Owner,45000.0,Dealer,22.0,1197,5,675000.0,5,9000.0,239.4
Jeep,Compass,2018,Petrol,Automatic,Second Owner,48381.0,Dealer,14.9,1956,5,1341000.0,8,6047.62,391.2
Hyundai,Grand I10,2018,Petrol,Manual,Second Owner,20225.0,Dealer,18.9,1197,5,482000.0,8,2528.12,239.4
Toyota,Corolla Altis,2018,Petrol,Automatic,Second Owner,25914.0,Dealer,14.3,1798,5,1650000.0,8,3239.25,359.6
Mercedes-Benz,Gle,2018,Diesel,Automatic,Second Owner,50012.0,Dealer,13.8,1991,5,5500000.0,8,6251.5,398.2
MG,Hector,2019,Petrol,Automatic,Second Owner,9700.0,Dealer,18.0,1200,5,1499000.0,7,1385.71,240.0
Kia,Seltos,2021,Petrol,Automatic,Second Owner,8000.0,Dealer,16.5,1497,5,1865000.0,5,1600.0,299.4
Hyundai,Elite I20,2016,Petrol,Manual,Third Owner,47452.0,Dealer,18.3,1197,5,620000.0,10,4745.2,239.4
Honda,Jazz,2016,Petrol,Manual,Third Owner,10861.0,Dealer,18.7,1199,5,595000.0,10,1086.1,239.8
Maruti,Sx4,2010,Cng,Manual,Fourth & Above Owner,76000.0,Dealer,16.5,1586,5,171000.0,16,4750.0,317.2
Maruti,A,2013,Petrol,Manual,Fourth & Above Owner,15000.0,Dealer,20.8,1197,5,295000.0,13,1153.85,239.4
Mahindra,Marazzo,2020,Diesel,Manual,Second Owner,10616.0,Dealer,15.1,2179,7,1137000.0,6,1769.33,311.29
Hyundai,I20,2021,Petrol,Automatic,Second Owner,10530.0,Dealer,18.6,1197,5,1195000.0,5,2106.0,239.4
Honda,Civic,2012,Petrol,Manual,Fourth & Above Owner,62500.0,Dealer,17.8,1497,5,349000.0,14,4464.29,299.4
Kia,Seltos,2021,Petrol,Automatic,Second Owner,7358.0,Dealer,16.5,1497,5,1995000.0,5,1471.6,299.4
Citroen,C5,2021,Diesel,Manual,Second Owner,27000.0,Dealer,19.0,1498,5,3500000.0,5,5400.0,299.6
Honda,City,2010,Petrol,Manual,Fourth & Above Owner,95000.0,Dealer,17.4,1497,5,310000.0,16,5937.5,299.4
Hyundai,Grand I10,2018,Petrol,Manual,Second Owner,36234.0,Dealer,18.9,1197,5,415000.0,8,4529.25,239.4
Maruti,Alto 800,2019,Cng,Manual,Second Owner,54765.0,Dealer,22.7,796,5,389000.0,7,7823.57,159.2
Hyundai,Grand I10,2017,Petrol,Manual,Third Owner,58000.0,Dealer,18.9,1197,5,465000.0,9,6444.44,239.4
Hyundai,Santro,2018,Petrol,Automatic,Second Owner,13772.0,Dealer,18.3,1197,5,589000.0,8,1721.5,239.4
Ford,Endeavour,2018,Diesel,Automatic,Second Owner,47000.0,Dealer,16.0,1497,5,3150000.0,8,5875.0,299.4
Hyundai,Verna,2019,Diesel,Manual,Second Owner,45000.0,Dealer,17.7,1497,5,1090000.0,7,6428.57,299.4
Mahindra,Scorpio,2014,Diesel,Manual,Third Owner,127000.0,Dealer,15.1,2179,7,615000.0,12,10583.33,311.29
Honda,City,2015,Petrol,Manual,Third Owner,21946.0,Dealer,17.4,1497,5,615000.0,11,1995.09,299.4
Hyundai,Elite I20,2015,Diesel,Manual,Third Owner,91.0,Dealer,19.0,1498,5,551000.0,11,8.27,299.6
Skoda,Superb,2021,Petrol,Automatic,Second Owner,14500.0,Dealer,15.6,1498,5,3490000.0,5,2900.0,299.6
Maruti,Ertiga,2018,Diesel,Manual,Second Owner,65917.0,Dealer,19.0,1462,7,1080000.0,8,8239.62,208.86
Maruti,Wagon R,2018,Petrol,Manual,Second Owner,34124.0,Dealer,21.5,998,5,425000.0,8,4265.5,199.6
Maruti,Celerio,2019,Petrol,Manual,Second Owner,25834.0,Dealer,20.8,1197,5,486000.0,7,3690.57,239.4
Maruti,Alto K10,2014,Petrol,Manual,Third Owner,58073.0,Dealer,24.1,998,5,236000.0,12,4839.42,199.6
Maruti,Wagon R,2013,Petrol,Manual,Fourth & Above Owner,52002.0,Dealer,21.5,998,5,357000.0,13,4000.15,199.6
Hyundai,Tucson,2018,Diesel,Automatic,Second Owner,17852.0,Dealer,19.0,1498,5,1990000.0,8,2231.5,299.6
Volkswagen,Tiguan,2018,Diesel,Manual,Second Owner,41797.0,Dealer,19.0,1498,5,2495000.0,8,5224.62,299.6
Jaguar,Xf,2014,Diesel,Automatic,Third Owner,36000.0,Dealer,13.0,1999,5,1950000.0,12,3000.0,399.8
Honda,Amaze,2016,Petrol,Manual,Third Owner,37206.0,Dealer,18.6,1199,5,521000.0,10,3720.6,239.8
Maruti,Wagon R,2013,Cng,Manual,Fourth & Above Owner,106900.0,Dealer,21.5,998,5,335000.0,13,8223.08,199.6
Hyundai,Elite I20,2017,Petrol,Manual,Third Owner,46000.0,Dealer,18.3,1197,5,640000.0,9,5111.11,239.4
BMW,X4,2020,Diesel,Manual,Second Owner,13600.0,Dealer,19.0,1498,5,6250000.0,6,2266.67,299.6
Maruti,Vitara Brezza,2018,Diesel,Manual,Second Owner,69812.0,Dealer,17.0,1462,5,735000.0,8,8726.5,292.4
Maruti,Vitara Brezza,2019,Diesel,Manual,Second Owner,33747.0,Dealer,17.0,1462,5,801000.0,7,4821.0,292.4
Hyundai,Grand I10,2015,Petrol,Manual,Third Owner,36122.0,Dealer,18.9,1197,5,360000.0,11,3283.82,239.4
Maruti,Wagon R,2019,Petrol,Automatic,Second Owner,38447.0,Dealer,21.5,998,5,475000.0,7,5492.43,199.6
Hyundai,Elite I20,2017,Petrol,Manual,Third Owner,18000.0,Dealer,18.3,1197,5,635000.0,9,2000.0,239.4
Hyundai,I10,2013,Petrol,Manual,Fourth & Above Owner,63000.0,Dealer,19.8,1086,5,295000.0,13,4846.15,217.2
Hyundai,Grand I10,2020,Petrol,Manual,Second Owner,24736.0,Dealer,18.9,1197,5,712000.0,6,4122.67,239.4
Ford,Endeavour,2018,Diesel,Automatic,Second Owner,25160.0,Dealer,16.0,1497,5,3189000.0,8,3145.0,299.4
Audi,Q3,2016,Diesel,Automatic,Third Owner,76840.0,Dealer,14.5,1984,5,2150000.0,10,7684.0,396.8
BMW,X1,2021,Petrol,Manual,Second Owner,19000.0,Dealer,18.0,1200,5,4190000.0,5,3800.0,240.0
Maruti,Wagon R,2015,Petrol,Automatic,Third Owner,56000.0,Dealer,21.5,998,5,450000.0,11,5090.91,199.6
Hyundai,I10,2015,Petrol,Manual,Third Owner,26250.0,Dealer,19.8,1086,5,359000.0,11,2386.36,217.2
Hyundai,I10,2008,Petrol,Manual,Fourth & Above Owner,43278.0,Dealer,19.8,1086,5,250000.0,18,2404.33,217.2
Maruti,Dzire,2019,Petrol,Manual,Second Owner,30663.0,Dealer,22.0,1197,5,641000.0,7,4380.43,239.4
Maruti,Swift,2013,Petrol,Manual,Fourth & Above Owner,71138.0,Dealer,21.2,1197,5,415000.0,13,5472.15,239.4
Skoda,Yeti,2012,Diesel,Manual,Fourth & Above Owner,86000.0,Dealer,15.6,1498,5,349000.0,14,6142.86,299.6
Hyundai,Santro,2007,Petrol,Automatic,Fourth & Above Owner,74000.0,Dealer,18.3,1197,5,300000.0,19,3894.74,239.4
Tata,Tiago,2022,Petrol,Manual,First Owner,100088.0,Dealer,17.0,1199,5,400000.0,4,25022.0,239.8
Mercedes-Benz,Gl,2015,Diesel,Automatic,Third Owner,69000.0,Dealer,13.8,1991,5,4700000.0,11,6272.73,398.2
Honda,City,2014,Petrol + 1,Manual,Third Owner,69000.0,Dealer,17.4,1497,5,530000.0,12,5750.0,299.4
Maruti,Baleno,2018,Petrol,Manual,Second Owner,40244.0,Dealer,21.4,1197,5,690000.0,8,5030.5,239.4
Maruti,Ciaz,2017,Petrol,Manual,Third Owner,43152.0,Dealer,20.7,1373,5,697000.0,9,4794.67,274.6
Hyundai,Creta,2017,Diesel,Automatic,Third Owner,120000.0,Dealer,16.8,1497,5,1195000.0,9,13333.33,299.4
MG,Hector,2021,Petrol,Automatic,Second Owner,21105.0,Dealer,18.0,1200,5,1800000.0,5,4221.0,240.0
Honda,Brio,2014,Petrol,Manual,Third Owner,46089.0,Dealer,18.5,1198,5,439000.0,12,3840.75,239.6
Maruti,Eeco,2020,Petrol,Manual,Second Owner,18568.0,Dealer,16.1,1196,5,492000.0,6,3094.67,239.2
Hyundai,Grand I10,2018,Petrol,Manual,Second Owner,57847.0,Dealer,18.9,1197,5,539000.0,8,7230.88,239.4
Volkswagen,Vento,2015,Diesel,Automatic,Third Owner,58436.0,Dealer,19.0,1498,5,635000.0,11,5312.36,299.6
Maruti,Swift,2015,Petrol,Manual,Third Owner,52000.0,Dealer,21.2,1197,5,490000.0,11,4727.27,239.4
Volkswagen,Vento,2021,Petrol,Automatic,Second Owner,30788.0,Dealer,17.2,1197,5,1350000.0,5,6157.6,239.4
Honda,Amaze,2014,Diesel,Manual,Third Owner,90354.0,Dealer,19.0,1498,5,450000.0,12,7529.5,299.6
Kia,Seltos,2021,Petrol,Manual,Second Owner,11870.0,Dealer,16.5,1497,5,1075000.0,5,2374.0,299.4
Toyota,Corolla Altis,2010,Cng,Manual,Fourth & Above Owner,149500.0,Dealer,14.3,1798,5,345000.0,16,9343.75,359.6
Hyundai,Xcent,2015,Petrol,Manual,Third Owner,44000.0,Dealer,19.1,1197,5,475000.0,11,4000.0,239.4
Hyundai,Santa,2015,Diesel,Manual,Third Owner,55545.0,Dealer,19.0,1498,5,1625000.0,11,5049.55,299.6
Tata,Tiago,2018,Petrol,Manual,Second Owner,57000.0,Dealer,17.0,1199,5,445000.0,8,7125.0,239.8
Maruti,Ritz,2012,Petrol,Manual,Fourth & Above Owner,49000.0,Dealer,18.5,1197,5,325000.0,14,3500.0,239.4
Tata,Safari,2021,Diesel,Manual,Second Owner,16600.0,Dealer,14.1,1956,7,2400000.0,5,3320.0,279.43
Maruti,Ciaz,2018,Petrol,Manual,Second Owner,30830.0,Dealer,20.7,1373,5,923000.0,8,3853.75,274.6
Maruti,Wagon R,2017,Cng,Manual,Third Owner,72000.0,Dealer,21.5,998,5,465000.0,9,8000.0,199.6
Audi,A4,2014,Diesel,Automatic,Third Owner,89070.0,Dealer,17.4,1984,5,1650000.0,12,7422.5,396.8
Mahindra,Xuv300,2021,Petrol,Manual,Second Owner,15777.0,Dealer,15.1,2179,7,724000.0,5,3155.4,311.29
Skoda,Kodiaq,2017,Diesel,Automatic,Third Owner,25000.0,Dealer,15.6,1498,5,2975000.0,9,2777.78,299.6
Toyota,Innova,2021,Diesel,Automatic,Second Owner,33500.0,Dealer,12.99,2494,7,3100000.0,5,6700.0,356.29
Volkswagen,Vento,2016,Diesel,Automatic,Third Owner,48000.0,Dealer,19.0,1498,5,790000.0,10,4800.0,299.6
Hyundai,Grand I10,2021,Cng,Manual,Second Owner,21187.0,Dealer,18.9,1197,5,709000.0,5,4237.4,239.4
Hyundai,Elite I20,2014,Petrol,Manual,Third Owner,58326.0,Dealer,18.3,1197,5,395000.0,12,4860.5,239.4
Maruti,Eeco,2019,Petrol,Manual,Second Owner,12566.0,Dealer,16.1,1196,5,433000.0,7,1795.14,239.2
Maruti,Celerio,2015,Petrol,Manual,Third Owner,49821.0,Dealer,20.8,1197,5,398000.0,11,4529.18,239.4
Hyundai,Grand I10,2013,Petrol,Manual,Fourth & Above Owner,25028.0,Dealer,18.9,1197,5,395000.0,13,1925.23,239.4
Mahindra,Kuv100,2018,Petrol,Manual,Second Owner,41604.0,Dealer,15.1,2179,7,451000.0,8,5200.5,311.29
Maruti,Wagon R,2011,Petrol,Manual,Fourth & Above Owner,80386.0,Dealer,21.5,998,5,255000.0,15,5359.07,199.6
Mercedes-Benz,E Class,2020,Diesel,Automatic,Second Owner,17500.0,Dealer,13.8,1991,5,6000000.0,6,2916.67,398.2
Maruti,Ciaz,2019,Diesel,Manual,Second Owner,27095.0,Dealer,20.7,1498,5,870000.0,7,3870.71,299.6
Honda,City,2018,Diesel,Manual,Second Owner,34178.0,Dealer,17.4,1497,5,885000.0,8,4272.25,299.4
Mahindra,XUV500,2016,Diesel,Manual,Third Owner,37000.0,Dealer,15.1,2179,7,975000.0,10,3700.0,311.29
Hyundai,Elantra,2017,Diesel,Automatic,Third Owner,85930.0,Dealer,14.6,1999,5,1300000.0,9,9547.78,399.8
Hyundai,Grand I10,2017,Petrol,Manual,Third Owner,35373.0,Dealer,18.9,1197,5,530000.0,9,3930.33,239.4
BMW,5 Series,2022,Petrol,Manual,First Owner,9664.0,Dealer,15.6,1995,5,6800000.0,4,2416.0,399.0
Honda,Jazz,2018,Petrol,Manual,Second Owner,34640.0,Dealer,18.7,1199,5,532000.0,8,4330.0,239.8
Renault,Duster,2017,Petrol,Manual,Third Owner,50244.0,Dealer,20.0,999,5,699000.0,9,5582.67,199.8
Honda,Wr,2018,Petrol,Manual,Second Owner,29099.0,Dealer,17.8,1497,5,785000.0,8,3637.38,299.4
Volkswagen,Polo,2016,Petrol,Manual,Third Owner,27239.0,Dealer,17.2,1197,5,695000.0,10,2723.9,239.4
Hyundai,I10,2014,Petrol,Manual,Third Owner,41000.0,Dealer,19.8,1086,5,245000.0,12,3416.67,217.2
Datsun,Go,2019,Petrol,Manual,Second Owner,15755.0,Dealer,20.6,999,5,498000.0,7,2250.71,199.8
Audi,A4,2015,Diesel,Automatic,Third Owner,57566.0,Dealer,17.4,1984,5,1395000.0,11,5233.27,396.8
Maruti,Alto 800,2012,Petrol,Manual,Fourth & Above Owner,65315.0,Dealer,22.7,796,5,239000.0,14,4665.36,159.2
Maruti,Alto K10,2016,Petrol,Manual,Third Owner,74200.0,Dealer,24.1,998,5,379000.0,10,7420.0,199.6
Skoda,Slavia,2022,Petrol,Automatic,First Owner,6098.0,Dealer,15.6,1498,5,1658000.0,4,1524.5,299.6
Hyundai,I10,2016,Petrol,Manual,Third Owner,46150.0,Dealer,19.8,1086,5,425000.0,10,4615.0,217.2
BMW,X1,2016,Diesel,Manual,Third Owner,68714.0,Dealer,19.0,1498,5,2250000.0,10,6871.4,299.6
Honda,Amaze,2013,Petrol,Manual,Fourth & Above Owner,61000.0,Dealer,18.6,1199,5,430000.0,13,4692.31,239.8
BMW,X1,2021,Diesel,Manual,Second Owner,7100.0,Dealer,19.0,1498,5,4475000.0,5,1420.0,299.6
Mercedes-Benz,S Class,2017,Diesel,Automatic,Third Owner,18000.0,Dealer,13.8,1991,5,6900000.0,9,2000.0,398.2
Maruti,Swift,2020,Petrol,Automatic,Second Owner,21800.0,Dealer,21.2,1197,5,795000.0,6,3633.33,239.4
Maruti,Wagon R,2018,Petrol,Automatic,Second Owner,84827.0,Dealer,21.5,998,5,475000.0,8,10603.38,199.6
Tata,Tiago,2017,Petrol,Manual,Third Owner,34867.0,Dealer,17.0,1199,5,475000.0,9,3874.11,239.8
Volvo,V40,2018,Diesel,Automatic,Second Owner,47000.0,Dealer,12.4,1969,5,1675000.0,8,5875.0,393.8
Renault,Kwid,2019,Petrol,Automatic,Second Owner,53447.0,Dealer,22.0,999,5,456000.0,7,7635.29,199.8
Bentley,Continental,2008,Petrol,Manual,Fourth & Above Owner,19506.0,Dealer,8.6,3993,4,7000000.0,18,1083.67,998.25
Hyundai,Grand I10,2014,Petrol,Manual,Third Owner,67844.0,Dealer,18.9,1197,5,394000.0,12,5653.67,239.4
